0.16367824212421,-0.00783005490028431
-0.0358377885068544,-0.0310305588533396
-0.000548041791248778,0.071955274736838
-0.0392924846527765,-0.054392852049128
-0.0245551323228295,-0.0132532959048762
0.00124202386390551,0.0264156649757844
-0.0627108016276951,-0.0671118646070037
0.00930740843304363,-0.0217189933045898
0.113236743432718,0.0192876708516428
0.00613178560862356,0.0194343067601269
-0.00601294747228912,-0.0161441785922108
-0.0112729584076745,-0.00526338411898896
-0.0541887659718505,-0.0494238512327644
-0.0330551991588244,-0.0261231074826904
-0.0733576855729959,0.162739474392854
0.0472356020225382,-0.00754025067136935
